longitude,latitude,visibility,class,fur,howl,saw,heard
-87.0886,36.1874,9.87,0,FALSE,FALSE,FALSE,TRUE
-84.0475,35.5559,9.57,0,FALSE,FALSE,TRUE,TRUE
-83.918,36.2635,3.73,0,FALSE,FALSE,FALSE,FALSE
-97.8375,33.29083,5.94,0,FALSE,FALSE,TRUE,TRUE
-99.295,34.31,10,0,FALSE,FALSE,FALSE,FALSE
-97.06667,28.725,10,0,FALSE,FALSE,FALSE,FALSE
-95.80556,32.57306,10,0,TRUE,FALSE,TRUE,FALSE
-94.86958,32.58125,9.83,0,FALSE,FALSE,TRUE,FALSE
-95.48672,32.31565,8.75,0,FALSE,FALSE,TRUE,FALSE
-95.58334,30.52361,9.67,0,TRUE,FALSE,TRUE,TRUE
-95.63,30.6,8.81,0,TRUE,FALSE,TRUE,TRUE
-96.29222,29.17805,7.58,0,FALSE,FALSE,TRUE,TRUE
-97.67403,30.51559,9.82,0,FALSE,TRUE,TRUE,TRUE
-97.93719,30.77532,9.165,0,FALSE,FALSE,TRUE,FALSE
-84.8215,35.129,9.96,0,FALSE,FALSE,FALSE,TRUE
-88.65445,36.12292,8.31,0,FALSE,FALSE,FALSE,TRUE
-94.41528,30.775,9.54,0,FALSE,FALSE,TRUE,FALSE
-98.08611,30.38667,8.67,0,FALSE,FALSE,TRUE,FALSE
-100.4161,31.45417,9.54,0,FALSE,FALSE,TRUE,FALSE
-97.445,32.84,10,0,FALSE,TRUE,FALSE,FALSE
-100.545,30.566,9.87,0,FALSE,FALSE,FALSE,FALSE
-94.1679,31.1659,10,0,FALSE,TRUE,TRUE,TRUE
-100.6767,35.93985,9.75,0,FALSE,FALSE,TRUE,TRUE
-101.667,34.93243,10,0,FALSE,FALSE,TRUE,TRUE
-102.6922,31.27278,10,0,FALSE,FALSE,FALSE,FALSE
-95.27361,33.66666,9.16,0,FALSE,FALSE,TRUE,FALSE
-95.19722,33.845,6.67,0,TRUE,FALSE,FALSE,TRUE
-94.63458,31.91708,9.25,0,FALSE,FALSE,TRUE,TRUE
-94.965,32.27444,4.85,0,TRUE,FALSE,TRUE,FALSE
-94.90528,32.35306,9.02,0,FALSE,FALSE,FALSE,FALSE
-94.86833,32.28944,10,0,FALSE,FALSE,TRUE,FALSE
-94.7375,32.33528,10,0,FALSE,FALSE,TRUE,FALSE
-94.68333,32.01667,10,0,FALSE,FALSE,TRUE,TRUE
-94.95061,31.86794,9.75,0,FALSE,FALSE,FALSE,FALSE
-95.3,30.63333,4.46,0,FALSE,FALSE,TRUE,TRUE
-95.09167,30.475,8.31,0,FALSE,FALSE,TRUE,FALSE
-95.12305,30.55,10,0,FALSE,FALSE,FALSE,FALSE
-95.13,30.46,7.3,0,FALSE,TRUE,FALSE,TRUE
-95.17966,30.31363,10,0,FALSE,FALSE,TRUE,FALSE
-95.3175,30.3115,9.997,0,FALSE,FALSE,TRUE,FALSE
-95.32,32.13972,9.8,0,TRUE,TRUE,TRUE,TRUE
-95.21667,32.18333,8.69,0,FALSE,FALSE,TRUE,FALSE
-95.41817,32.51556,9.07,0,FALSE,FALSE,TRUE,TRUE
-95.35257,32.19202,9.5,0,FALSE,FALSE,TRUE,FALSE
-97.025,32.675,10,0,FALSE,FALSE,FALSE,TRUE
-100.4219,31.44815,10,0,FALSE,FALSE,FALSE,TRUE
-94.47903,31.0232,9.17,0,FALSE,FALSE,TRUE,TRUE
-97.75,32.75,9.88,0,TRUE,FALSE,FALSE,TRUE
-93.8117,30.12615,8.86,0,TRUE,FALSE,TRUE,FALSE
-94.33334,31.33333,10,0,FALSE,TRUE,FALSE,TRUE
-94.0765,33.211,10,0,FALSE,FALSE,TRUE,FALSE
-98.53998,31.4771,9.96,0,FALSE,FALSE,TRUE,FALSE
-96.04472,28.8,8.24,0,FALSE,FALSE,FALSE,FALSE
-101.5361,33.45278,10,0,FALSE,FALSE,FALSE,FALSE
-97.2836,30.40335,9.94,0,FALSE,TRUE,TRUE,TRUE
-98.055,31.11611,9.92,0,FALSE,FALSE,TRUE,FALSE
-95.89323,31.18523,4.4,0,TRUE,TRUE,TRUE,TRUE
-95.10654,30.302,10,0,FALSE,FALSE,TRUE,TRUE
-94.86667,30.08333,10,0,FALSE,FALSE,TRUE,FALSE
-94.83334,29.88528,10,0,FALSE,FALSE,FALSE,FALSE
-94.85,30.01667,10,0,FALSE,FALSE,TRUE,FALSE
-95.00833,30.40833,9.91,0,FALSE,FALSE,TRUE,TRUE
-94.69412,32.79338,10,0,FALSE,FALSE,TRUE,FALSE
-96.01666,28.97944,9.84,0,FALSE,FALSE,TRUE,FALSE
-95.5,29,8.17,0,FALSE,FALSE,FALSE,TRUE
-95.60834,30.23333,5.06,0,FALSE,FALSE,TRUE,TRUE
-95.32,30.31667,9.37,0,TRUE,FALSE,TRUE,TRUE
-95.71278,30.52694,9.23,0,TRUE,FALSE,FALSE,TRUE
-95.36166,30.405,10,0,FALSE,TRUE,TRUE,TRUE
-95.28653,30.3343,10,0,FALSE,FALSE,FALSE,FALSE
-95.47556,30.14378,8.6,0,FALSE,FALSE,FALSE,TRUE
-95.77908,30.54366,8.66,0,FALSE,FALSE,FALSE,FALSE
-95.726070000000007,30.52897,10,0,FALSE,FALSE,TRUE,TRUE
-94.72334,33.03333,9.99,0,FALSE,FALSE,TRUE,TRUE
-93.68333,30.76667,7.62,0,FALSE,FALSE,TRUE,FALSE
-93.61667,30.72028,7.67,0,TRUE,FALSE,TRUE,FALSE
-98.375,32.85,10,0,FALSE,TRUE,FALSE,TRUE
-98.38333,32.83333,8.02,0,FALSE,FALSE,TRUE,TRUE
-98.34489,32.817,10,0,FALSE,FALSE,FALSE,TRUE
-94.37444,32.04361,6.43,0,FALSE,FALSE,TRUE,FALSE
-98.03333,32.7,10,0,FALSE,FALSE,TRUE,FALSE
-97.83334,32.78611,4.67,0,FALSE,FALSE,TRUE,TRUE
-98,32.755,10,0,FALSE,FALSE,FALSE,FALSE
-97.61,32.675,10,0,FALSE,FALSE,FALSE,FALSE
-97.61,32.675,10,0,FALSE,FALSE,FALSE,FALSE
-97.84,32.64,9.997,0,FALSE,FALSE,TRUE,FALSE
-98.03284,32.66908,9.691,0,FALSE,FALSE,FALSE,FALSE
-100.4104,29.24665,10,0,FALSE,FALSE,TRUE,FALSE
-103.7439,30.77722,8.1,0,FALSE,FALSE,TRUE,FALSE
-98.35,33.13333,10,0,FALSE,FALSE,TRUE,FALSE
-96.10222,32.94722,10,0,FALSE,FALSE,TRUE,TRUE
-101.3903,32.24083,9.08,0,FALSE,TRUE,TRUE,TRUE
-95.54278,33.33,8.44,0,TRUE,FALSE,TRUE,TRUE
-98.05,32.53333,7.27,0,FALSE,TRUE,TRUE,FALSE
-95.6,32.16139,10,0,TRUE,FALSE,TRUE,FALSE
-94.59222,32.68945,10,0,FALSE,FALSE,TRUE,TRUE
-94.16666,32.8,10,0,FALSE,FALSE,TRUE,FALSE
-94.2,32.62194,8.93,0,FALSE,FALSE,TRUE,TRUE
-94.52,32.62389,9.24,0,FALSE,FALSE,TRUE,FALSE
-94.37361,32.65,9.46,0,TRUE,FALSE,TRUE,FALSE
-94.15,32.58333,9.96,0,FALSE,FALSE,FALSE,FALSE
-97.815,32.475,10,0,FALSE,TRUE,TRUE,TRUE
-95.58334,30.95972,8.75,0,FALSE,FALSE,FALSE,FALSE
-95.20691,31.50773,8.67,0,FALSE,TRUE,FALSE,TRUE
-95.59745,31.1683,9.18,0,FALSE,FALSE,TRUE,FALSE
-95.38226,31.55668,10,0,FALSE,FALSE,FALSE,FALSE
-96.00306,33.19944,9.71,0,FALSE,FALSE,TRUE,FALSE
-95.84,33.25,5.89,0,FALSE,FALSE,FALSE,TRUE
-96.17,33.2,9.977,0,FALSE,FALSE,TRUE,TRUE
-98.4,33.2,10,0,FALSE,FALSE,TRUE,TRUE
-98.325,33.275,10,0,TRUE,FALSE,TRUE,FALSE
-98.3,33.375,10,0,FALSE,FALSE,TRUE,FALSE
-96.71,29.02611,9.51,0,FALSE,FALSE,TRUE,TRUE
-93.972,30.83315,5.88,0,FALSE,FALSE,TRUE,TRUE
-93.97194,30.33778,9.62,0,FALSE,TRUE,FALSE,TRUE
-94.04529,30.7114,10,0,FALSE,TRUE,FALSE,TRUE
-94.20776,31.05591,9.5,0,FALSE,FALSE,TRUE,FALSE
-97.54944,32.17194,10,0,FALSE,FALSE,FALSE,FALSE
-95.62861,33.82722,10,0,FALSE,FALSE,TRUE,TRUE
-95.83639,33.82083,6.86,0,FALSE,FALSE,TRUE,FALSE
-94.32404,30.19144,9.997,0,FALSE,FALSE,TRUE,FALSE
-97.81083,29.385,6.43,0,FALSE,FALSE,FALSE,TRUE
-94.81806,32.4125,5.7,0,FALSE,FALSE,TRUE,FALSE
-96.2,31.87333,9.98,0,FALSE,FALSE,TRUE,TRUE
-95.24917,33.34139,9.98,0,FALSE,FALSE,FALSE,FALSE
-95.8775,33.46333,8.48,0,FALSE,FALSE,TRUE,TRUE
-98.09234,32.04417,10,0,FALSE,FALSE,FALSE,FALSE
-97.02299,33.33614,9.34,0,FALSE,FALSE,FALSE,TRUE
-95.76861,33.48,8.33,0,FALSE,FALSE,TRUE,FALSE
-98.03083,29.57444,8.24,0,FALSE,FALSE,FALSE,TRUE
-98.15556,29.79893,10,0,FALSE,FALSE,FALSE,TRUE
-98.15854,29.52533,9.02,0,TRUE,FALSE,FALSE,FALSE
-97.04361,33.48028,8.8,0,TRUE,FALSE,TRUE,TRUE
-96.96333,33.81861,10,0,FALSE,FALSE,FALSE,FALSE
-97.05903,33.77528,10,0,FALSE,FALSE,TRUE,TRUE
-97.59946,31.37756,9.66,0,FALSE,FALSE,FALSE,TRUE
-95.77,33.24722,9.31,0,FALSE,FALSE,TRUE,TRUE
-95.82056,33.26222,9.92,0,FALSE,FALSE,FALSE,FALSE
-97.03784,33.27303,9.74,0,FALSE,FALSE,FALSE,FALSE
-97.05,33.25,10,0,FALSE,FALSE,FALSE,TRUE
-97.18,33.04,5.69,0,FALSE,FALSE,FALSE,TRUE
-96.63,32.375,9.43,0,FALSE,FALSE,TRUE,TRUE
-96.27306,33.59,9.31,0,TRUE,FALSE,FALSE,TRUE
-95.90694,33.61666,9.4,0,FALSE,FALSE,TRUE,TRUE
-95.92831,33.79094,10,0,TRUE,FALSE,FALSE,TRUE
-96.05,33.445,9.997,0,FALSE,TRUE,FALSE,TRUE
-95.23958,33.36867,7.77,0,FALSE,FALSE,TRUE,FALSE
-96.12524,31.93425,9.97,0,FALSE,FALSE,TRUE,FALSE
-96.84806,33.69,10,0,FALSE,FALSE,TRUE,TRUE
-96.78917,33.71472,10,0,FALSE,FALSE,TRUE,FALSE
-96.76199,33.81435,10,0,FALSE,FALSE,TRUE,TRUE
-96.6075,33.825,9.554,0,FALSE,TRUE,FALSE,TRUE
-94.9,32.51667,9.96,0,TRUE,FALSE,FALSE,FALSE
-98.225,33.675,7.15,0,FALSE,FALSE,FALSE,FALSE
-94.25556,33.18528,7.65,0,FALSE,FALSE,TRUE,TRUE
-94.11611,33.37917,9.71,0,FALSE,FALSE,TRUE,TRUE
-98.68465,29.56835,10,0,FALSE,FALSE,TRUE,FALSE
-94.76362,31.30853,10,0,FALSE,FALSE,TRUE,TRUE
-113.7382,37.182,10,0,FALSE,FALSE,TRUE,FALSE
-110.9315,40.028,6,0,FALSE,FALSE,TRUE,FALSE
-109.9,40.5,9.83,0,FALSE,FALSE,FALSE,FALSE
-111.0837,40.92128,10,0,FALSE,FALSE,TRUE,TRUE
-110.3961,40.98583,10,0,FALSE,FALSE,FALSE,TRUE
-110,40.65,10,0,FALSE,FALSE,FALSE,TRUE
-109.575,40.75,9.08,0,FALSE,FALSE,FALSE,TRUE
-111.6992,40.3857,10,0,FALSE,FALSE,TRUE,FALSE
-111.6956,40.34937,10,0,FALSE,FALSE,TRUE,TRUE
-111.5986,40.26705,10,0,FALSE,FALSE,FALSE,TRUE
-111.63,40.42,10,0,FALSE,FALSE,TRUE,FALSE
-111.5447,40.0445,10,0,FALSE,FALSE,TRUE,FALSE
-95.68333,31.78333,8.29,0,FALSE,FALSE,FALSE,TRUE
-94.45095,31.2371,6.35,0,FALSE,FALSE,TRUE,FALSE
-98.56143,29.26258,10,0,FALSE,FALSE,TRUE,TRUE
-94.35722,33.28333,9.35,0,FALSE,FALSE,FALSE,FALSE
-96.59167,30.525,9.04,0,FALSE,FALSE,TRUE,FALSE
-96.42506,30.55738,9.07,0,FALSE,FALSE,TRUE,FALSE
-94.6,32.9,9.62,0,FALSE,FALSE,FALSE,FALSE
-94.25694,33.07639,8.66,0,FALSE,FALSE,TRUE,FALSE
-94.32139,33.09625,9.21,0,FALSE,FALSE,TRUE,FALSE
-94.14799,33.17162,9.66,0,FALSE,FALSE,TRUE,FALSE
-94.12258,33.2784,9.87,0,FALSE,TRUE,FALSE,TRUE
-95.01264,31.90791,10,0,TRUE,FALSE,FALSE,TRUE
-98.105,34.125,9.768,0,TRUE,FALSE,TRUE,FALSE
-111.23,39.48,9.91,0,FALSE,TRUE,FALSE,TRUE
-111.6508,40.60779,10,0,FALSE,FALSE,FALSE,TRUE
-111.8189,40.9744,10,0,FALSE,FALSE,FALSE,TRUE
-111.2186,39.64175,6,0,FALSE,FALSE,FALSE,TRUE
-111.4988,41.43135,10,0,FALSE,FALSE,FALSE,TRUE
-81.9107,36.76377,10,0,FALSE,FALSE,TRUE,TRUE
-111.5281,41.5343,8.87,0,FALSE,FALSE,TRUE,FALSE
-111.5333,41.96181,6.57,0,FALSE,FALSE,TRUE,TRUE
-111.6348,41.49955,9.93,0,FALSE,FALSE,TRUE,TRUE
-112.0179,41.7086,5.9,0,FALSE,FALSE,TRUE,TRUE
-109.5143,40.86765,10,0,FALSE,FALSE,FALSE,FALSE
-111.8038,40.91689,5.55,0,FALSE,FALSE,TRUE,FALSE
-112.5,38,10,0,FALSE,FALSE,TRUE,FALSE
-111.625,40.9,10,0,FALSE,FALSE,FALSE,TRUE
-112.1402,40.4871,10,0,FALSE,FALSE,TRUE,TRUE
-78.02081,38.9593,9.18,0,FALSE,FALSE,FALSE,TRUE
-76.0418,36.7586,9.66,0,FALSE,FALSE,FALSE,TRUE
-76.77447,37.1694,6.49,0,FALSE,TRUE,FALSE,TRUE
-77.34673,38.48342,6.87,0,FALSE,FALSE,TRUE,FALSE
-81.62195,36.73225,10,0,FALSE,FALSE,TRUE,FALSE
-82.4179,36.8778,9.58,0,FALSE,FALSE,TRUE,TRUE
-79.16096,38.54602,10,0,FALSE,TRUE,FALSE,TRUE
-79.5912,37.75926,10,0,FALSE,FALSE,FALSE,TRUE
-80.13276,37.2423,10,0,FALSE,FALSE,TRUE,TRUE
-77.36115,38.52019,9.87,0,FALSE,FALSE,TRUE,FALSE
-77.354,37.248,8.83,0,FALSE,FALSE,TRUE,FALSE
-79.36079,36.5587,8.69,0,FALSE,FALSE,TRUE,FALSE
-77.90815,37.047,9.16,0,TRUE,FALSE,FALSE,TRUE
-80.38748,37.027589999999996,6.94,0,FALSE,FALSE,TRUE,FALSE
-80.36054,37.15814,8.67,0,FALSE,FALSE,FALSE,TRUE
-77.90815,37.047,10,0,FALSE,FALSE,FALSE,TRUE
-77.52767,38.61792,8.704,0,FALSE,FALSE,TRUE,TRUE
-79.85085,37.29734,10,0,TRUE,FALSE,TRUE,TRUE
-79.14478,38.56546,8.28,0,FALSE,FALSE,FALSE,TRUE
-78.5367,38.36885,10,0,FALSE,FALSE,FALSE,TRUE
-79.14795,38.58125,10,0,FALSE,FALSE,TRUE,FALSE
-79.11095,38.57716,7.75,0,FALSE,FALSE,FALSE,FALSE
-79.02109,38.51591,6.76,0,FALSE,FALSE,TRUE,FALSE
-78.6205,38.9766,10,0,FALSE,FALSE,TRUE,TRUE
-78.48832,38.90323,10,0,TRUE,FALSE,TRUE,TRUE
-78.20517,38.98773,9.7,0,FALSE,FALSE,TRUE,FALSE
-78.1268,38.89625,8.28,0,TRUE,FALSE,TRUE,TRUE
-77.67422,39.14588,8.67,0,FALSE,FALSE,FALSE,FALSE
-76.70926,37.33226,9.865,0,TRUE,FALSE,TRUE,FALSE
-79.1345,36.589,5.6,0,FALSE,FALSE,TRUE,FALSE
-78.53718,38.36911,2.42,0,TRUE,FALSE,FALSE,FALSE
-81.48593,36.62492,9.63,0,FALSE,FALSE,TRUE,FALSE
-80.04166,36.94165,10,0,TRUE,TRUE,FALSE,TRUE
-80.3755,36.9846,9.66,0,FALSE,FALSE,TRUE,FALSE
-82.39963,37.17433,9.999,0,FALSE,FALSE,FALSE,TRUE
-77.6257,37.44378,7.63,0,FALSE,FALSE,TRUE,FALSE
-77.23238,38.741,7.38,0,FALSE,FALSE,FALSE,FALSE
-77.17868,38.70819,4.39,0,FALSE,FALSE,TRUE,TRUE
-77.34879,38.80319,7.2,0,FALSE,FALSE,FALSE,TRUE
-79.82829,37.06266,10,0,TRUE,FALSE,TRUE,TRUE
-79.908,37.01115,7.62,0,FALSE,TRUE,FALSE,TRUE
-79.8871,37.12815,9.96,0,FALSE,FALSE,FALSE,TRUE
-80.82856,37.29854,9.61,0,FALSE,FALSE,TRUE,TRUE
-80.6275,37.41095,9.44,0,FALSE,FALSE,TRUE,TRUE
-80.6585,35.8525,10,0,FALSE,FALSE,TRUE,FALSE
-76.28729,36.5884,8.56,0,FALSE,TRUE,FALSE,TRUE
-77.2265,38.0735,8.23,0,FALSE,FALSE,TRUE,FALSE
-79.57,37.54,10,0,FALSE,FALSE,TRUE,FALSE
-79.35755,38.3331,8.24,0,FALSE,FALSE,FALSE,FALSE
-79.49707,37.53434,7.45,0,FALSE,FALSE,TRUE,TRUE
-75.6561,37.92735,8.52,0,FALSE,TRUE,FALSE,TRUE
-72.60887,42.86222,5.89,0,FALSE,FALSE,TRUE,FALSE
-73.0723,43.1635,9.15,0,FALSE,FALSE,FALSE,TRUE
-79.052,37.585,10,0,TRUE,FALSE,TRUE,FALSE
-78.9279,37.9808,9.73,0,FALSE,FALSE,TRUE,FALSE
-79.55045,37.38661,9.93,0,TRUE,FALSE,TRUE,TRUE
-79.79759,37.64224,4.2,0,FALSE,FALSE,FALSE,TRUE
-77.90815,37.047,10,0,FALSE,FALSE,TRUE,TRUE
-80.48,36.745,10,0,FALSE,FALSE,TRUE,TRUE
-76.364,36.6765,9.85,0,FALSE,FALSE,FALSE,TRUE
-123.6081,46.35639,10,0,FALSE,FALSE,TRUE,FALSE
-124.0273,46.31401,10,0,FALSE,FALSE,FALSE,TRUE
-121.5708,45.81611,9.5,0,FALSE,FALSE,TRUE,TRUE
-121.2303,45.75806,10,0,FALSE,FALSE,FALSE,TRUE
-121.5825,45.91694,10,0,TRUE,FALSE,TRUE,FALSE
-120.9855,45.9358,10,0,FALSE,FALSE,TRUE,TRUE
-121.1692,45.88039,9.83,0,FALSE,FALSE,FALSE,FALSE
-121.4821,45.99935,10,0,FALSE,FALSE,FALSE,TRUE
-121.4813,45.86883,9.93,0,FALSE,FALSE,TRUE,FALSE
-122.7746,46.63477,10,0,FALSE,FALSE,TRUE,FALSE
-122.8722,46.50105,7.16,0,FALSE,FALSE,FALSE,TRUE
-122.3442,46.71,7.98,0,TRUE,FALSE,FALSE,TRUE
-122.4275,46.5347,7.62,0,FALSE,FALSE,TRUE,TRUE
-122.2988,46.5579,6.68,0,FALSE,FALSE,FALSE,TRUE
-122.2739,46.55861,5,0,FALSE,FALSE,TRUE,TRUE
-122.2963,46.5672,5.6,0,FALSE,FALSE,TRUE,FALSE
-122.2842,46.55354,6.68,0,FALSE,FALSE,TRUE,FALSE
-122.9627,46.6622,9.56,0,TRUE,FALSE,TRUE,FALSE
-123.0235,46.50835,9.89,0,TRUE,TRUE,TRUE,FALSE
-122.3045,46.52352,10,0,TRUE,TRUE,TRUE,TRUE
-123.2349,46.63153,9.69,0,FALSE,TRUE,FALSE,TRUE
-122.3416,46.44165,6.53,0,FALSE,FALSE,FALSE,TRUE
-122.1761,45.4549,10,0,FALSE,FALSE,FALSE,TRUE
-123.3749,46.60207,5.72,0,FALSE,FALSE,TRUE,TRUE
-122.9316,46.50511,9.84,0,FALSE,FALSE,FALSE,TRUE
-122.6361,46.51479,9.8,0,FALSE,FALSE,FALSE,TRUE
-122.5319,46.49406,8.79,0,FALSE,FALSE,TRUE,FALSE
-122.5308,46.59632,8.12,0,FALSE,FALSE,FALSE,TRUE
-122.4607,46.64191,9.97,0,TRUE,FALSE,FALSE,TRUE
-122.182,46.4125,9.889,0,FALSE,FALSE,FALSE,FALSE
-121.5406,46.71444,7.104,0,FALSE,FALSE,FALSE,TRUE
-123.0966,47.1305,9.26,0,FALSE,FALSE,TRUE,TRUE
-123.2022,47.4028,10,0,FALSE,FALSE,FALSE,TRUE
-123.1967,47.5616,10,0,TRUE,FALSE,FALSE,TRUE
-122.8858,47.27667,5.86,0,FALSE,FALSE,FALSE,FALSE
-123.2334,47.3542,9.9,0,FALSE,FALSE,FALSE,FALSE
-123.1583,47.2641,10,0,TRUE,TRUE,FALSE,TRUE
-123.3212,47.41184,9.39,0,FALSE,FALSE,TRUE,FALSE
-123.3958,47.2055,10,0,FALSE,FALSE,FALSE,TRUE
-122.885,47.23194,9.4,0,FALSE,FALSE,FALSE,FALSE
-123.4898,47.2293,5.97,0,FALSE,TRUE,TRUE,TRUE
-122.8833,47.28069,10,0,FALSE,FALSE,TRUE,TRUE
-123.1976,47.396,9.74,0,TRUE,FALSE,FALSE,TRUE
-123.2008,47.3978,9.86,0,FALSE,FALSE,FALSE,TRUE
-123.2182,47.49865,9.98,0,FALSE,FALSE,FALSE,FALSE
-122.8665,47.28435,10,0,FALSE,TRUE,FALSE,TRUE
-123.2259,47.46872,9.96,0,FALSE,TRUE,FALSE,TRUE
-123.2005,47.41995,7.96,0,FALSE,TRUE,FALSE,TRUE
-123.1267,47.29435,8.9,0,FALSE,TRUE,FALSE,TRUE
-123.0865,47.12015,8.54,0,FALSE,TRUE,FALSE,TRUE
-123.1586,47.57132,10,0,FALSE,TRUE,FALSE,TRUE
-118.9844,48.40611,10,0,FALSE,FALSE,FALSE,FALSE
-120.1611,48.45809,10,0,FALSE,FALSE,FALSE,TRUE
-119.187,48.32956,7.66,0,FALSE,FALSE,TRUE,TRUE
-120.1611,48.45809,6.8,0,FALSE,FALSE,FALSE,TRUE
-119.187,48.32956,10,0,FALSE,FALSE,TRUE,FALSE
-119.0802,48.71545,10,0,FALSE,FALSE,TRUE,TRUE
-119.7595,48.3912,10,0,FALSE,FALSE,FALSE,FALSE
-119.8345,48.57028,10,0,FALSE,FALSE,TRUE,FALSE
-119.8428,48.6584,10,0,TRUE,TRUE,FALSE,TRUE
-119.6985,48.57806,10,0,FALSE,FALSE,TRUE,TRUE
-119.9417,48.44425,9.06,0,FALSE,FALSE,FALSE,TRUE
-119.182,48.64385,9.86,0,FALSE,FALSE,FALSE,TRUE
-123.6886,46.35099,8.46,0,FALSE,FALSE,TRUE,FALSE
-123.8793,46.7818,7.33,0,FALSE,FALSE,TRUE,TRUE
-123.4013,46.71103,9.6,0,FALSE,FALSE,TRUE,TRUE
-123.8165,46.4205,9.86,0,FALSE,FALSE,FALSE,TRUE
-117.0579,48.49398,1.24,0,FALSE,TRUE,FALSE,FALSE
-117.3349,48.65397,5.303,0,FALSE,FALSE,FALSE,TRUE
-122.2985,46.951,10,0,FALSE,FALSE,TRUE,TRUE
-122.5926,47.0849,9.53,0,FALSE,FALSE,TRUE,FALSE
-122.2917,47.18556,8.82,0,FALSE,FALSE,FALSE,FALSE
-122.1852,47.1772,6.89,0,TRUE,FALSE,TRUE,TRUE
-122.1833,47.2416,8.79,0,FALSE,FALSE,TRUE,FALSE
-122.2214,47.17295,6.02,0,FALSE,FALSE,FALSE,TRUE
-122.69970000000001,46.98578,7.06,0,FALSE,FALSE,FALSE,TRUE
-122.0874,47.0945,9,0,FALSE,FALSE,FALSE,FALSE
-121.8211,47.05472,4.48,0,FALSE,FALSE,TRUE,FALSE
-122.782,47.3704,7.42,0,FALSE,FALSE,FALSE,FALSE
-122.4328,47.15556,8.3,0,FALSE,FALSE,FALSE,TRUE
-122.2738,46.79955,9.76,0,FALSE,FALSE,FALSE,FALSE
-121.5344,47.0183,8.67,0,FALSE,FALSE,TRUE,FALSE
-122.3055,47.14385,7.91,0,FALSE,FALSE,FALSE,FALSE
-122.2484,47.1787,9.73,0,FALSE,FALSE,TRUE,FALSE
-122.5958,47.10637,8.93,0,TRUE,FALSE,TRUE,TRUE
-122.4331,46.88234,10,0,FALSE,FALSE,TRUE,FALSE
-122.1652,46.766,6.77,0,FALSE,FALSE,TRUE,FALSE
-122.6028,47.147,8.77,0,FALSE,FALSE,TRUE,FALSE
-121.51,47.0466,10,0,FALSE,FALSE,TRUE,FALSE
-121.4642,47.01278,8.02,0,FALSE,TRUE,TRUE,TRUE
-122.5819,47.3724,8.33,0,FALSE,FALSE,FALSE,TRUE
-122.1694,46.9974,8.69,0,FALSE,FALSE,FALSE,FALSE
-122.6755,46.958,9.37,0,FALSE,FALSE,TRUE,TRUE
-121.4642,47.01278,1.36,0,FALSE,FALSE,FALSE,FALSE
-122.2356,47.0958,9.02,0,FALSE,TRUE,TRUE,TRUE
-121.4844,47.1144,10,0,FALSE,FALSE,FALSE,FALSE
-122.5789,47.32944,7.23,0,FALSE,FALSE,FALSE,TRUE
-122.5386,47.00444,7.64,0,FALSE,FALSE,FALSE,TRUE
-122.5386,47.0044,8.82,0,FALSE,FALSE,FALSE,TRUE
-122.3003,47.0274,8.41,0,FALSE,FALSE,TRUE,TRUE
-122.382,46.9382,7.77,0,FALSE,FALSE,TRUE,TRUE
-122.0282,47.01562,8.62,0,FALSE,FALSE,TRUE,FALSE
-121.45,47.09685,8.78,0,FALSE,TRUE,TRUE,TRUE
-122.2864,47.0586,7.57,0,FALSE,FALSE,FALSE,TRUE
-121.6279,47.0019,7.7,0,FALSE,FALSE,FALSE,FALSE
-121.8943,47.16145,8.8,0,FALSE,FALSE,FALSE,FALSE
-121.5497,47.0228,1.06,0,FALSE,TRUE,FALSE,TRUE
-122.3076,46.84565,9.78,0,TRUE,FALSE,TRUE,FALSE
-122.0467,46.74621,10,0,TRUE,FALSE,TRUE,FALSE
-121.5298,47.12045,3.99,0,FALSE,FALSE,TRUE,FALSE
-121.9563,47.00008,8.64,0,FALSE,FALSE,FALSE,TRUE
-121.6321,46.99857,10,0,FALSE,FALSE,TRUE,TRUE
-122.3574,46.878,10,0,FALSE,FALSE,FALSE,TRUE
-122.0571,46.81398,9.33,0,FALSE,FALSE,FALSE,TRUE
-122.2719,46.84748,10,0,FALSE,FALSE,FALSE,FALSE
-122.0566,46.75225,9.79,0,FALSE,FALSE,FALSE,TRUE
-122.6317,46.97441,10,0,FALSE,FALSE,TRUE,TRUE
-122.0246,46.75953,10,0,FALSE,FALSE,FALSE,TRUE
-122.6246,47.09982,9.64,0,FALSE,FALSE,FALSE,TRUE
-122.4212,47.05072,10,0,FALSE,FALSE,TRUE,FALSE
-121.4234,47.04433,8.71,0,FALSE,FALSE,FALSE,TRUE
-122.3482,47.064,9.74,0,FALSE,FALSE,TRUE,FALSE
-122.157,47.06045,9.74,0,TRUE,FALSE,FALSE,TRUE
-121.9557,46.77641,9.79,0,FALSE,FALSE,TRUE,TRUE
-122.0669,47.1352,10,0,FALSE,FALSE,FALSE,TRUE
-122.3677,47.03189,9.57,0,FALSE,FALSE,FALSE,FALSE
-122.2669,46.86113,9.83,0,FALSE,TRUE,FALSE,TRUE
-122.741,47.34805,10,0,FALSE,FALSE,FALSE,FALSE
-122.1625,47.172,10,0,FALSE,FALSE,FALSE,FALSE
-122.4428,47.07405,9.96,0,FALSE,FALSE,TRUE,FALSE
